start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
79438000	79440000	0	0.77188	1.0	0.0	Human	Human
79440000	79442000	0	0.77188	1.0	0.0	Human	Human
79442000	79444000	0	0.77188	1.0	0.0	Human	Human
79444000	79446000	5	0.77188	0.0018	0.9982	Archaic	Archaic
79446000	79448000	0	0.77188	1.0	0.0	Human	Human
79448000	79450000	0	0.77188	1.0	0.0	Human	Human
79450000	79452000	0	0.77188	1.0	0.0	Human	Human
79452000	79454000	0	0.77188	1.0	0.0	Human	Human
79454000	79456000	0	0.77188	1.0	0.0	Human	Human
79456000	79458000	0	0.77188	1.0	0.0	Human	Human
79458000	79460000	2	0.77188	0.9998	0.0002	Human	Human
79460000	79462000	0	0.77188	1.0	0.0	Human	Human
79462000	79464000	0	0.77188	1.0	0.0	Human	Human
79464000	79466000	0	0.77188	1.0	0.0	Human	Human
79466000	79468000	0	0.77188	1.0	0.0	Human	Human
79468000	79470000	0	0.77188	1.0	0.0	Human	Human
79470000	79472000	0	0.77188	1.0	0.0	Human	Human
79472000	79474000	0	0.77188	1.0	0.0	Human	Human
79474000	79476000	0	0.77188	1.0	0.0	Human	Human
79476000	79478000	0	0.77188	1.0	0.0	Human	Human
79478000	79480000	0	0.77188	1.0	0.0	Human	Human
79480000	79482000	0	0.77188	1.0	0.0	Human	Human
79482000	79484000	0	0.77188	1.0	0.0	Human	Human
79484000	79486000	0	0.77188	1.0	0.0	Human	Human
79486000	79488000	0	0.77188	1.0	0.0	Human	Human
79488000	79490000	0	0.77188	1.0	0.0	Human	Human
79490000	79492000	0	0.77188	1.0	0.0	Human	Human
79492000	79494000	0	0.77188	1.0	0.0	Human	Human
79494000	79496000	0	0.77188	1.0	0.0	Human	Human
79496000	79498000	0	0.77188	1.0	0.0	Human	Human
79498000	79500000	0	0.77188	1.0	0.0	Human	Human
79500000	79502000	0	0.77188	1.0	0.0	Human	Human
79502000	79504000	0	0.77188	1.0	0.0	Human	Human
79504000	79506000	0	0.77188	1.0	0.0	Human	Human
79506000	79508000	0	0.77188	1.0	0.0	Human	Human
79508000	79510000	0	0.77188	1.0	0.0	Human	Human
79510000	79512000	0	0.77188	1.0	0.0	Human	Human
79512000	79514000	0	0.77188	1.0	0.0	Human	Human
79514000	79516000	0	0.77188	1.0	0.0	Human	Human
79516000	79518000	0	0.77188	1.0	0.0	Human	Human
79518000	79520000	0	0.77188	1.0	0.0	Human	Human
79520000	79522000	0	0.77188	1.0	0.0	Human	Human
79522000	79524000	0	0.77188	1.0	0.0	Human	Human
79524000	79526000	0	0.77188	1.0	0.0	Human	Human
79526000	79528000	0	0.77188	1.0	0.0	Human	Human
79528000	79530000	0	0.77188	1.0	0.0	Human	Human
79530000	79532000	0	0.77188	1.0	0.0	Human	Human
79532000	79534000	0	0.77188	1.0	0.0	Human	Human
79534000	79536000	0	0.77188	1.0	0.0	Human	Human
79536000	79538000	0	0.77188	1.0	0.0	Human	Human
79538000	79540000	0	0.77188	1.0	0.0	Human	Human
79540000	79542000	0	0.77188	1.0	0.0	Human	Human
79542000	79544000	0	0.77188	1.0	0.0	Human	Human
79544000	79546000	0	0.77188	1.0	0.0	Human	Human
79546000	79548000	0	0.77188	1.0	0.0	Human	Human
79548000	79550000	0	0.77188	1.0	0.0	Human	Human
79550000	79552000	0	0.77188	1.0	0.0	Human	Human
79552000	79554000	0	0.77188	1.0	0.0	Human	Human
79554000	79556000	0	0.77188	1.0	0.0	Human	Human
79556000	79558000	0	0.77188	1.0	0.0	Human	Human
79558000	79560000	0	0.77188	1.0	0.0	Human	Human
79560000	79562000	0	0.77188	1.0	0.0	Human	Human
79562000	79564000	0	0.77188	1.0	0.0	Human	Human
79564000	79566000	0	0.77188	1.0	0.0	Human	Human
79566000	79568000	0	0.77188	1.0	0.0	Human	Human
79568000	79570000	0	0.77188	1.0	0.0	Human	Human
79570000	79572000	0	0.77188	1.0	0.0	Human	Human
79572000	79574000	0	0.77188	1.0	0.0	Human	Human
79574000	79576000	0	0.77188	1.0	0.0	Human	Human
79576000	79578000	0	0.77188	1.0	0.0	Human	Human
79578000	79580000	0	0.77188	1.0	0.0	Human	Human
79580000	79582000	0	0.77188	1.0	0.0	Human	Human
79582000	79584000	0	0.77188	1.0	0.0	Human	Human
79584000	79586000	0	0.77188	1.0	0.0	Human	Human
79586000	79588000	0	0.77188	1.0	0.0	Human	Human
79588000	79590000	0	0.77188	1.0	0.0	Human	Human
79590000	79592000	0	0.77188	1.0	0.0	Human	Human
79592000	79594000	0	0.77188	1.0	0.0	Human	Human
79594000	79596000	0	0.77188	1.0	0.0	Human	Human
79596000	79598000	0	0.77188	1.0	0.0	Human	Human
79598000	79600000	0	0.77188	1.0	0.0	Human	Human
79600000	79602000	0	0.77188	1.0	0.0	Human	Human
79602000	79604000	0	0.77188	1.0	0.0	Human	Human
79604000	79606000	0	0.77188	1.0	0.0	Human	Human
79606000	79608000	0	0.77188	1.0	0.0	Human	Human
79608000	79610000	0	0.77188	1.0	0.0	Human	Human
79610000	79612000	12	0.77188	0.0	1.0	Archaic	Archaic
79612000	79614000	0	0.77188	1.0	0.0	Human	Human
79614000	79616000	0	0.77188	1.0	0.0	Human	Human
79616000	79618000	0	0.77188	1.0	0.0	Human	Human
79618000	79620000	0	0.77188	1.0	0.0	Human	Human
79620000	79622000	0	0.77188	1.0	0.0	Human	Human
79622000	79624000	0	0.77188	1.0	0.0	Human	Human
79624000	79626000	0	0.77188	1.0	0.0	Human	Human
79626000	79628000	0	0.77188	1.0	0.0	Human	Human
79628000	79630000	0	0.77188	1.0	0.0	Human	Human
79630000	79632000	0	0.77188	1.0	0.0	Human	Human
79632000	79634000	0	0.77188	1.0	0.0	Human	Human
79634000	79636000	0	0.77188	1.0	0.0	Human	Human
79636000	79638000	0	0.77188	1.0	0.0	Human	Human
79638000	79640000	1	0.77188	1.0	0.0	Human	Human
79640000	79642000	0	0.77188	1.0	0.0	Human	Human
79642000	79644000	21	0.77188	0.0	1.0	Archaic	Archaic
79644000	79646000	0	0.77188	1.0	0.0	Human	Human
79646000	79648000	21	0.77188	0.0	1.0	Archaic	Archaic
79648000	79650000	39	0.77188	0.0	1.0	Archaic	Archaic
79650000	79652000	0	0.77188	1.0	0.0	Human	Human
79652000	79654000	0	0.77188	1.0	0.0	Human	Human
79654000	79656000	0	0.77188	1.0	0.0	Human	Human
79656000	79658000	0	0.77188	1.0	0.0	Human	Human
79658000	79660000	0	0.77188	1.0	0.0	Human	Human
79660000	79662000	0	0.77188	1.0	0.0	Human	Human
79662000	79664000	0	0.77188	1.0	0.0	Human	Human
79664000	79666000	0	0.77188	1.0	0.0	Human	Human
79666000	79668000	0	0.77188	1.0	0.0	Human	Human
79668000	79670000	0	0.77188	1.0	0.0	Human	Human
79670000	79672000	0	0.77188	1.0	0.0	Human	Human
79672000	79674000	0	0.77188	1.0	0.0	Human	Human
79674000	79676000	0	0.77188	1.0	0.0	Human	Human
79676000	79678000	0	0.77188	1.0	0.0	Human	Human
79678000	79680000	0	0.77188	1.0	0.0	Human	Human
79680000	79682000	0	0.77188	1.0	0.0	Human	Human
79682000	79684000	0	0.77188	1.0	0.0	Human	Human
79684000	79686000	0	0.77188	1.0	0.0	Human	Human
79686000	79688000	20	0.77188	0.0	1.0	Archaic	Archaic
79688000	79690000	0	0.77188	1.0	0.0	Human	Human
79690000	79692000	0	0.77188	1.0	0.0	Human	Human
79692000	79694000	0	0.77188	1.0	0.0	Human	Human
79694000	79696000	0	0.77188	1.0	0.0	Human	Human
79696000	79698000	0	0.77188	1.0	0.0	Human	Human
79698000	79700000	0	0.77188	1.0	0.0	Human	Human
79700000	79702000	0	0.77188	1.0	0.0	Human	Human
79702000	79704000	0	0.77188	1.0	0.0	Human	Human
79704000	79706000	0	0.77188	1.0	0.0	Human	Human
79706000	79708000	0	0.77188	1.0	0.0	Human	Human
79708000	79710000	0	0.77188	1.0	0.0	Human	Human
79710000	79712000	0	0.77188	1.0	0.0	Human	Human
79712000	79714000	0	0.77188	1.0	0.0	Human	Human
79714000	79716000	0	0.77188	1.0	0.0	Human	Human
79716000	79718000	0	0.77188	1.0	0.0	Human	Human
79718000	79720000	0	0.77188	1.0	0.0	Human	Human
79720000	79722000	0	0.77188	1.0	0.0	Human	Human
79722000	79724000	0	0.77188	1.0	0.0	Human	Human
79724000	79726000	0	0.77188	1.0	0.0	Human	Human
79726000	79728000	0	0.77188	1.0	0.0	Human	Human
79728000	79730000	0	0.77188	1.0	0.0	Human	Human
79730000	79732000	0	0.77188	1.0	0.0	Human	Human
79732000	79734000	0	0.77188	1.0	0.0	Human	Human
79734000	79736000	0	0.77188	1.0	0.0	Human	Human
79736000	79738000	0	0.77188	1.0	0.0	Human	Human
79738000	79740000	0	0.77188	1.0	0.0	Human	Human
79740000	79742000	0	0.77188	1.0	0.0	Human	Human
79742000	79744000	0	0.77188	1.0	0.0	Human	Human
79744000	79746000	0	0.77188	1.0	0.0	Human	Human
79746000	79748000	0	0.77188	1.0	0.0	Human	Human
79748000	79750000	0	0.77188	1.0	0.0	Human	Human
79750000	79752000	10	0.77188	0.0	1.0	Archaic	Archaic
79752000	79754000	0	0.77188	1.0	0.0	Human	Human
79754000	79756000	0	0.77188	1.0	0.0	Human	Human
79756000	79758000	0	0.77188	1.0	0.0	Human	Human
79758000	79760000	0	0.77188	1.0	0.0	Human	Human
79760000	79762000	0	0.77188	1.0	0.0	Human	Human
79762000	79764000	0	0.77188	1.0	0.0	Human	Human
79764000	79766000	0	0.77188	1.0	0.0	Human	Human
79766000	79768000	0	0.77188	1.0	0.0	Human	Human
79768000	79770000	0	0.77188	1.0	0.0	Human	Human
79770000	79772000	0	0.77188	1.0	0.0	Human	Human
79772000	79774000	0	0.77188	1.0	0.0	Human	Human
79774000	79776000	0	0.77188	1.0	0.0	Human	Human
79776000	79778000	0	0.77188	1.0	0.0	Human	Human
79778000	79780000	30	0.77188	0.0	1.0	Archaic	Archaic
79780000	79782000	4	0.77188	0.0123	0.9877	Archaic	Archaic
79782000	79784000	0	0.77188	1.0	0.0	Human	Human
79784000	79786000	0	0.77188	1.0	0.0	Human	Human
79786000	79788000	26	0.77188	0.0	1.0	Archaic	Archaic
79788000	79790000	0	0.77188	1.0	0.0	Human	Human
79790000	79792000	0	0.77188	1.0	0.0	Human	Human
79792000	79794000	0	0.77188	1.0	0.0	Human	Human
79794000	79796000	0	0.77188	1.0	0.0	Human	Human
79796000	79798000	0	0.77188	1.0	0.0	Human	Human
79798000	79800000	0	0.77188	1.0	0.0	Human	Human
79800000	79802000	0	0.77188	1.0	0.0	Human	Human
79802000	79804000	0	0.77188	1.0	0.0	Human	Human
79804000	79806000	0	0.77188	1.0	0.0	Human	Human
79806000	79808000	0	0.77188	1.0	0.0	Human	Human
79808000	79810000	0	0.77188	1.0	0.0	Human	Human
79810000	79812000	0	0.77188	1.0	0.0	Human	Human
79812000	79814000	0	0.77188	1.0	0.0	Human	Human
79814000	79816000	0	0.77188	1.0	0.0	Human	Human
79816000	79818000	0	0.77188	1.0	0.0	Human	Human
79818000	79820000	0	0.77188	1.0	0.0	Human	Human
79820000	79822000	0	0.77188	1.0	0.0	Human	Human
79822000	79824000	0	0.77188	1.0	0.0	Human	Human
79824000	79826000	0	0.77188	1.0	0.0	Human	Human
79826000	79828000	0	0.77188	1.0	0.0	Human	Human
79828000	79830000	0	0.77188	1.0	0.0	Human	Human
79830000	79832000	0	0.77188	1.0	0.0	Human	Human
79832000	79834000	0	0.77188	1.0	0.0	Human	Human
79834000	79836000	0	0.77188	1.0	0.0	Human	Human
79836000	79838000	0	0.77188	1.0	0.0	Human	Human
79838000	79840000	0	0.77188	1.0	0.0	Human	Human
79840000	79842000	0	0.77188	1.0	0.0	Human	Human
79842000	79844000	0	0.77188	1.0	0.0	Human	Human
79844000	79846000	0	0.77188	1.0	0.0	Human	Human
79846000	79848000	0	0.77188	1.0	0.0	Human	Human
79848000	79850000	12	0.77188	0.0	1.0	Archaic	Archaic
79850000	79852000	0	0.77188	1.0	0.0	Human	Human
79852000	79854000	0	0.77188	1.0	0.0	Human	Human
79854000	79856000	0	0.77188	1.0	0.0	Human	Human
79856000	79858000	0	0.77188	1.0	0.0	Human	Human
79858000	79860000	0	0.77188	1.0	0.0	Human	Human
79860000	79862000	0	0.77188	1.0	0.0	Human	Human
79862000	79864000	0	0.77188	1.0	0.0	Human	Human
79864000	79866000	0	0.77188	1.0	0.0	Human	Human
79866000	79868000	0	0.77188	1.0	0.0	Human	Human
79868000	79870000	0	0.77188	1.0	0.0	Human	Human
79870000	79872000	0	0.77188	1.0	0.0	Human	Human
79872000	79874000	0	0.77188	1.0	0.0	Human	Human
79874000	79876000	0	0.77188	1.0	0.0	Human	Human
79876000	79878000	0	0.77188	1.0	0.0	Human	Human
79878000	79880000	0	0.77188	1.0	0.0	Human	Human
79880000	79882000	0	0.77188	1.0	0.0	Human	Human
79882000	79884000	0	0.77188	1.0	0.0	Human	Human
79884000	79886000	0	0.77188	1.0	0.0	Human	Human
79886000	79888000	0	0.77188	1.0	0.0	Human	Human
79888000	79890000	0	0.77188	1.0	0.0	Human	Human
79890000	79892000	0	0.77188	1.0	0.0	Human	Human
79892000	79894000	0	0.77188	1.0	0.0	Human	Human
79894000	79896000	0	0.77188	1.0	0.0	Human	Human
79896000	79898000	0	0.77188	1.0	0.0	Human	Human
79898000	79900000	0	0.77188	1.0	0.0	Human	Human
79900000	79902000	0	0.77188	1.0	0.0	Human	Human
79902000	79904000	0	0.77188	1.0	0.0	Human	Human
79904000	79906000	0	0.77188	1.0	0.0	Human	Human
79906000	79908000	0	0.77188	1.0	0.0	Human	Human
79908000	79910000	0	0.77188	1.0	0.0	Human	Human
79910000	79912000	0	0.77188	1.0	0.0	Human	Human
79912000	79914000	0	0.77188	1.0	0.0	Human	Human
79914000	79916000	0	0.77188	1.0	0.0	Human	Human
79916000	79918000	0	0.77188	1.0	0.0	Human	Human
79918000	79920000	0	0.77188	1.0	0.0	Human	Human
79920000	79922000	0	0.77188	1.0	0.0	Human	Human
79922000	79924000	0	0.77188	1.0	0.0	Human	Human
79924000	79926000	0	0.77188	1.0	0.0	Human	Human
79926000	79928000	0	0.77188	1.0	0.0	Human	Human
79928000	79930000	0	0.77188	1.0	0.0	Human	Human
79930000	79932000	0	0.77188	1.0	0.0	Human	Human
79932000	79934000	0	0.77188	1.0	0.0	Human	Human
79934000	79936000	0	0.77188	1.0	0.0	Human	Human
79936000	79938000	0	0.77188	1.0	0.0	Human	Human
79938000	79940000	0	0.77188	1.0	0.0	Human	Human
79940000	79942000	0	0.77188	1.0	0.0	Human	Human
79942000	79944000	0	0.77188	1.0	0.0	Human	Human
79944000	79946000	0	0.77188	1.0	0.0	Human	Human
79946000	79948000	0	0.77188	1.0	0.0	Human	Human
79948000	79950000	12	0.77188	0.0	1.0	Archaic	Archaic
79950000	79952000	0	0.77188	1.0	0.0	Human	Human
79952000	79954000	0	0.77188	1.0	0.0	Human	Human
79954000	79956000	0	0.77188	1.0	0.0	Human	Human
79956000	79958000	0	0.77188	1.0	0.0	Human	Human
79958000	79960000	0	0.77188	1.0	0.0	Human	Human
79960000	79962000	0	0.77188	1.0	0.0	Human	Human
79962000	79964000	0	0.77188	1.0	0.0	Human	Human
79964000	79966000	0	0.77188	1.0	0.0	Human	Human
79966000	79968000	0	0.77188	1.0	0.0	Human	Human
79968000	79970000	0	0.77188	1.0	0.0	Human	Human
79970000	79972000	0	0.77188	1.0	0.0	Human	Human
79972000	79974000	0	0.77188	1.0	0.0	Human	Human
79974000	79976000	0	0.77188	1.0	0.0	Human	Human
79976000	79978000	0	0.77188	1.0	0.0	Human	Human
79978000	79980000	0	0.77188	1.0	0.0	Human	Human
79980000	79982000	0	0.77188	1.0	0.0	Human	Human
79982000	79984000	0	0.77188	1.0	0.0	Human	Human
79984000	79986000	0	0.77188	1.0	0.0	Human	Human
79986000	79988000	1	0.77188	1.0	0.0	Human	Human
79988000	79990000	0	0.77188	1.0	0.0	Human	Human
79990000	79992000	0	0.77188	1.0	0.0	Human	Human
79992000	79994000	0	0.77188	1.0	0.0	Human	Human
79994000	79996000	0	0.77188	1.0	0.0	Human	Human
79996000	79998000	0	0.77188	1.0	0.0	Human	Human
79998000	80000000	0	0.77188	1.0	0.0	Human	Human
80000000	80002000	0	0.14833	0.9987	0.0013	Human	Human
80002000	80004000	0	0.14833	0.9986	0.0014	Human	Human
80004000	80006000	0	0.14833	0.9986	0.0014	Human	Human
80006000	80008000	0	0.14833	0.9986	0.0014	Human	Human
80008000	80010000	0	0.14833	0.9986	0.0014	Human	Human
80010000	80012000	0	0.14833	0.9986	0.0014	Human	Human
80012000	80014000	0	0.14833	0.9986	0.0014	Human	Human
80014000	80016000	0	0.14833	0.9986	0.0014	Human	Human
80016000	80018000	0	0.14833	0.9986	0.0014	Human	Human
80018000	80020000	0	0.14833	0.9986	0.0014	Human	Human
80020000	80022000	0	0.14833	0.9986	0.0014	Human	Human
80022000	80024000	0	0.14833	0.9986	0.0014	Human	Human
80024000	80026000	0	0.14833	0.9986	0.0014	Human	Human
80026000	80028000	0	0.14833	0.9986	0.0014	Human	Human
80028000	80030000	0	0.14833	0.9986	0.0014	Human	Human
80030000	80032000	0	0.14833	0.9986	0.0014	Human	Human
80032000	80034000	0	0.14833	0.9986	0.0014	Human	Human
80034000	80036000	0	0.14833	0.9986	0.0014	Human	Human
80036000	80038000	0	0.14833	0.9986	0.0014	Human	Human
80038000	80040000	0	0.14833	0.9986	0.0014	Human	Human
80040000	80042000	0	0.14833	0.9986	0.0014	Human	Human
80042000	80044000	0	0.14833	0.9986	0.0014	Human	Human
80044000	80046000	0	0.14833	0.9986	0.0014	Human	Human
80046000	80048000	0	0.14833	0.9986	0.0014	Human	Human
80048000	80050000	0	0.14833	0.9986	0.0014	Human	Human
80050000	80052000	0	0.14833	0.9986	0.0014	Human	Human
80052000	80054000	0	0.14833	0.9986	0.0014	Human	Human
80054000	80056000	0	0.14833	0.9986	0.0014	Human	Human
80056000	80058000	0	0.14833	0.9986	0.0014	Human	Human
80058000	80060000	0	0.14833	0.9986	0.0014	Human	Human
80060000	80062000	0	0.14833	0.9986	0.0014	Human	Human
80062000	80064000	0	0.14833	0.9986	0.0014	Human	Human
80064000	80066000	0	0.14833	0.9986	0.0014	Human	Human
80066000	80068000	0	0.14833	0.9986	0.0014	Human	Human
80068000	80070000	0	0.14833	0.9986	0.0014	Human	Human
80070000	80072000	0	0.14833	0.9986	0.0014	Human	Human
80072000	80074000	0	0.14833	0.9986	0.0014	Human	Human
80074000	80076000	0	0.14833	0.9986	0.0014	Human	Human
80076000	80078000	0	0.14833	0.9986	0.0014	Human	Human
80078000	80080000	0	0.14833	0.9986	0.0014	Human	Human
80080000	80082000	0	0.14833	0.9986	0.0014	Human	Human
80082000	80084000	0	0.14833	0.9986	0.0014	Human	Human
80084000	80086000	0	0.14833	0.9986	0.0014	Human	Human
80086000	80088000	0	0.14833	0.9986	0.0014	Human	Human
80088000	80090000	0	0.14833	0.9986	0.0014	Human	Human
80090000	80092000	0	0.14833	0.9986	0.0014	Human	Human
80092000	80094000	0	0.14833	0.9986	0.0014	Human	Human
80094000	80096000	0	0.14833	0.9986	0.0014	Human	Human
80096000	80098000	0	0.14833	0.9986	0.0014	Human	Human
80098000	80100000	0	0.14833	0.9986	0.0014	Human	Human
80100000	80102000	0	0.14833	0.9986	0.0014	Human	Human
80102000	80104000	0	0.14833	0.9986	0.0014	Human	Human
80104000	80106000	0	0.14833	0.9986	0.0014	Human	Human
80106000	80108000	0	0.14833	0.9986	0.0014	Human	Human
80108000	80110000	0	0.14833	0.9986	0.0014	Human	Human
80110000	80112000	0	0.14833	0.9986	0.0014	Human	Human
80112000	80114000	0	0.14833	0.9986	0.0014	Human	Human
80114000	80116000	0	0.14833	0.9986	0.0014	Human	Human
80116000	80118000	0	0.14833	0.9986	0.0014	Human	Human
80118000	80120000	0	0.14833	0.9986	0.0014	Human	Human
80120000	80122000	0	0.14833	0.9986	0.0014	Human	Human
80122000	80124000	0	0.14833	0.9986	0.0014	Human	Human
80124000	80126000	0	0.14833	0.9986	0.0014	Human	Human
80126000	80128000	0	0.14833	0.9986	0.0014	Human	Human
80128000	80130000	0	0.14833	0.9986	0.0014	Human	Human
80130000	80132000	0	0.14833	0.9986	0.0014	Human	Human
80132000	80134000	0	0.14833	0.9986	0.0014	Human	Human
80134000	80136000	0	0.14833	0.9986	0.0014	Human	Human
80136000	80138000	0	0.14833	0.9986	0.0014	Human	Human
80138000	80140000	0	0.14833	0.9986	0.0014	Human	Human
80140000	80142000	0	0.14833	0.9986	0.0014	Human	Human
80142000	80144000	0	0.14833	0.9986	0.0014	Human	Human
80144000	80146000	0	0.14833	0.9986	0.0014	Human	Human
80146000	80148000	0	0.14833	0.9986	0.0014	Human	Human
80148000	80150000	0	0.14833	0.9986	0.0014	Human	Human
80150000	80152000	0	0.14833	0.9986	0.0014	Human	Human
80152000	80154000	0	0.14833	0.9986	0.0014	Human	Human
80154000	80156000	0	0.14833	0.9986	0.0014	Human	Human
80156000	80158000	0	0.14833	0.9986	0.0014	Human	Human
80158000	80160000	0	0.14833	0.9986	0.0014	Human	Human
80160000	80162000	0	0.14833	0.9986	0.0014	Human	Human
80162000	80164000	0	0.14833	0.9986	0.0014	Human	Human
80164000	80166000	0	0.14833	0.9986	0.0014	Human	Human
80166000	80168000	0	0.14833	0.9986	0.0014	Human	Human
80168000	80170000	0	0.14833	0.9986	0.0014	Human	Human
80170000	80172000	0	0.14833	0.9986	0.0014	Human	Human
80172000	80174000	0	0.14833	0.9986	0.0014	Human	Human
80174000	80176000	0	0.14833	0.9986	0.0014	Human	Human
80176000	80178000	0	0.14833	0.9986	0.0014	Human	Human
80178000	80180000	0	0.14833	0.9986	0.0014	Human	Human
80180000	80182000	0	0.14833	0.9986	0.0014	Human	Human
80182000	80184000	0	0.14833	0.9986	0.0014	Human	Human
80184000	80186000	0	0.14833	0.9986	0.0014	Human	Human
80186000	80188000	0	0.14833	0.9986	0.0014	Human	Human
80188000	80190000	0	0.14833	0.9986	0.0014	Human	Human
80190000	80192000	0	0.14833	0.9986	0.0014	Human	Human
80192000	80194000	0	0.14833	0.9986	0.0014	Human	Human
80194000	80196000	0	0.14833	0.9986	0.0014	Human	Human
80196000	80198000	0	0.14833	0.9986	0.0014	Human	Human
80198000	80200000	0	0.14833	0.9986	0.0014	Human	Human
80200000	80202000	0	0.14833	0.9986	0.0014	Human	Human
80202000	80204000	0	0.14833	0.9986	0.0014	Human	Human
80204000	80206000	0	0.14833	0.9986	0.0014	Human	Human
80206000	80208000	0	0.14833	0.9986	0.0014	Human	Human
80208000	80210000	0	0.14833	0.9986	0.0014	Human	Human
80210000	80212000	0	0.14833	0.9986	0.0014	Human	Human
80212000	80214000	0	0.14833	0.9986	0.0014	Human	Human
80214000	80216000	0	0.14833	0.9986	0.0014	Human	Human
80216000	80218000	0	0.14833	0.9986	0.0014	Human	Human
80218000	80220000	0	0.14833	0.9986	0.0014	Human	Human
80220000	80222000	0	0.14833	0.9986	0.0014	Human	Human
80222000	80224000	0	0.14833	0.9986	0.0014	Human	Human
80224000	80226000	0	0.14833	0.9986	0.0014	Human	Human
80226000	80228000	0	0.14833	0.9984	0.0016	Human	Human
80228000	80230000	0	0.14833	0.9913	0.0087	Human	Human
80230000	80232000	45	0.14833	0.7035	0.2965	Human	Human
80232000	80234000	15	0.14833	0.0	1.0	Archaic	Archaic
80234000	80236000	0	0.14833	0.974	0.026	Human	Human
80236000	80238000	0	0.14833	0.998	0.002	Human	Human
80238000	80240000	0	0.14833	0.9986	0.0014	Human	Human
80240000	80242000	0	0.14833	0.9986	0.0014	Human	Human
80242000	80244000	0	0.14833	0.9986	0.0014	Human	Human
80244000	80246000	0	0.14833	0.9986	0.0014	Human	Human
80246000	80248000	0	0.14833	0.9986	0.0014	Human	Human
80248000	80250000	0	0.14833	0.9986	0.0014	Human	Human
80250000	80252000	0	0.14833	0.9986	0.0014	Human	Human
80252000	80254000	0	0.14833	0.9986	0.0014	Human	Human
80254000	80256000	0	0.14833	0.9986	0.0014	Human	Human
80256000	80258000	0	0.14833	0.9986	0.0014	Human	Human
80258000	80260000	0	0.14833	0.9986	0.0014	Human	Human
80260000	80262000	0	0.14833	0.9986	0.0014	Human	Human
80262000	80264000	0	0.14833	0.9986	0.0014	Human	Human
80264000	80266000	0	0.14833	0.9986	0.0014	Human	Human
80266000	80268000	0	0.14833	0.9986	0.0014	Human	Human
80268000	80270000	0	0.14833	0.9986	0.0014	Human	Human
80270000	80272000	0	0.14833	0.9986	0.0014	Human	Human
80272000	80274000	0	0.14833	0.9986	0.0014	Human	Human
80274000	80276000	0	0.14833	0.9986	0.0014	Human	Human
80276000	80278000	0	0.14833	0.9986	0.0014	Human	Human
80278000	80280000	0	0.14833	0.9986	0.0014	Human	Human
80280000	80282000	0	0.14833	0.9986	0.0014	Human	Human
80282000	80284000	0	0.14833	0.9986	0.0014	Human	Human
80284000	80286000	0	0.14833	0.9986	0.0014	Human	Human
80286000	80288000	0	0.14833	0.9986	0.0014	Human	Human
